"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EncounterType","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"main @ [10] (Box 10)-06: 0669-01 ★ - 花蓓蓓 - 4A475F4F264B.pa9","花蓓蓓","花蓓蓓","自大","F","2887","地面","花幕","飞叶快刀","日光束","魔法叶","种子炸弹","(无)","229","112","114","158","213","108","琼黄３号街区","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","5F4F264B","204E9435","15","31","31","18","10","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","1","1","0","0","21","0","False","False","False","True","10842","40480","2887","25","10","20","15","0","0","0","0","(无)","(无)","(无)","(无)","19015","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-07: 0669 ★ - 花蓓蓓 - 4C2B580F12AC.pa9","花蓓蓓","花蓓蓓","悠闲","F","2887","幽灵","花幕","神秘守护","光合作用","能量球","泼冷水","(无)","229","112","125","158","194","108","琼黄２号街区","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","580F12AC","0333B748","20","4","31","31","16","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","1","0","0","0","20","0","False","False","False","True","10842","40480","2887","25","5","10","20","0","0","0","0","(无)","(无)","(无)","(无)","19499","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-08: 0670-05 - 花叶蒂 - 94E8CBEBD801.pa9","花叶蒂","花叶蒂","内敛","F","1494","超能力","花幕","花瓣舞","光合作用","冥想","起草","(无)","289","149","170","314","292","220","密阿雷市","－－－－－－－－－－","精灵球","ＡＺ","传说 宝可梦Z-A","ChineseS","True","神秘礼物","CBEBD801","063B5B5A","28","2","31","31","31","22","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","Mick","1","1","5","0","0","72","0","False","False","False","False","1","0","0","10","5","20","20","0","0","0","0","(无)","(无)","(无)","(无)","38120","50","1","1","1","2025","12","16"
"main @ [10] (Box 10)-09: 0670-04 ★ - 花叶蒂 - D6B5C3271477.pa9","花叶蒂","花叶蒂","天真","F","2887","草","花幕","挥指","高速星星","守住","泼冷水","(无)","249","126","130","186","208","154","琼黄２号街区","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","C3271477","5526E15D","25","0","31","16","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","4","0","0","20","0","False","False","False","True","10842","40480","2887","10","20","10","20","0","0","0","0","(无)","(无)","(无)","(无)","54965","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-10: 0670-03 ★ - 花叶蒂 - D44169A9D727.pa9","花叶蒂","花叶蒂","怕寂寞","F","2887","龙","花幕","神秘守护","硬撑","银色旋风","起草","(无)","249","138","117","186","232","140","琼黄３号街区","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","69A9D727","80A934D2","31","31","8","31","17","13","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","3","0","0","21","0","False","False","False","True","10842","40480","2887","25","20","5","20","0","0","0","0","(无)","(无)","(无)","(无)","54337","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-11: 0670-02 ★ - 花叶蒂 - D05FB4CEE03E.pa9","花叶蒂","花叶蒂","坦率","F","2887","超能力","花幕","日光束","高速星星","妖精之风","魔法闪耀","(无)","249","126","130","186","232","140","琼黄３号街区","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","B4CEE03E","235D9726","31","16","31","3","31","30","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","2","0","0","21","0","False","False","False","True","10842","40480","2887","10","20","30","10","0","0","0","0","(无)","(无)","(无)","(无)","53343","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-12: 0670-01 ★ - 花叶蒂 - E2659A6A1FAC.pa9","花叶蒂","花叶蒂","怕寂寞","F","2887","龙","花幕","藤鞭","光墙","硬撑","泼冷水","(无)","249","138","117","186","232","140","琼黄３号街区","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","9A6A1FAC","7DB3C9C8","16","22","29","31","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","1","0","0","21","0","False","False","False","True","10842","40480","2887","25","30","20","20","0","0","0","0","(无)","(无)","(无)","(无)","57957","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-13: 0670 ★ - 花叶蒂 - 60C5217F0FAB.pa9","花叶蒂","花叶蒂","怕寂寞","F","2887","超能力","花幕","藤鞭","神秘守护","冥想","月亮之力","(无)","249","138","117","186","232","140","琼黄２号街区","－－－－－－－－－－","纪念球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","217F0FAB","4DBFF9C4","31","24","31","7","31","30","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","0","0","0","20","0","False","False","False","True","10842","40480","2887","25","25","20","15","0","0","0","0","(无)","(无)","(无)","(无)","24773","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-14: 0671-04 ★ - 花洁夫人 - 90DB14EF02B1.pa9","花洁夫人","花洁夫人","急躁","F","2887","恶","花幕","精神强念","撒娇","祈愿","日光刃","(无)","297","166","154","260","344","204","琼黄２号街区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","14EF02B1","0892BCE9","31","31","31","29","29","19","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","1","4","0","0","20","0","False","False","False","True","10842","40480","2887","10","20","10","10","0","0","0","0","(无)","(无)","(无)","(无)","37083","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-15: 0671-03 ★ - 花洁夫人 - 72CC4DFB48BD.pa9","花洁夫人","花洁夫人","胆小","F","2887","钢","花幕","光墙","银色旋风","冥想","魔法闪耀","(无)","297","149","172","260","344","204","琼黄３号街区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","4DFB48BD","931E2765","11","31","31","31","26","19","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","3","0","0","21","0","False","False","False","True","10842","40480","2887","30","5","20","10","0","0","0","0","(无)","(无)","(无)","(无)","29388","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-16: 0671-02 ★ - 花洁夫人 - 74D6C9FE4DE8.pa9","花洁夫人","花洁夫人","悠闲","F","2887","电","花幕","光墙","光合作用","祈愿","日光刃","(无)","297","166","189","260","344","167","琼黄３号街区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","C9FE4DE8","2156952D","19","31","31","10","31","29","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","2","0","0","21","0","False","False","False","True","10842","40480","2887","30","5","10","10","0","0","0","0","(无)","(无)","(无)","(无)","29910","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-17: 0671-01 ★ - 花洁夫人 - BDBA8A94DE97.pa9","花洁夫人","花洁夫人","大胆","F","2887","毒","花幕","破坏光线","魔法叶","魅惑之声","日光刃","(无)","297","149","189","260","344","186","琼黄３号街区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","8A94DE97","E9AD5DD6","31","31","24","20","0","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","1","1","0","0","21","0","False","False","False","True","10842","40480","2887","5","20","15","10","0","0","0","0","(无)","(无)","(无)","(无)","48570","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-18: 0671 ★ - 花洁夫人 - 1AC315320B46.pa9","花洁夫人","花洁夫人","内敛","F","2887","恶","花幕","光墙","撒娇","神秘守护","泼冷水","(无)","297","149","172","286","344","186","琼黄２号街区","－－－－－－－－－－","大师球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","15320B46","498AFDF1","13","31","27","31","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","1","0","0","0","20","0","False","False","False","True","10842","40480","2887","30","20","25","20","0","0","0","0","(无)","(无)","(无)","(无)","6851","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-19: 0672 ★ - 坐骑小羊 - B83AC974C795.pa9","坐骑小羊","坐骑小羊","勇敢","M","2887","龙","食草","撞击","猛撞","终极吸取","疯狂伏特","(无)","273","182","132","160","150","126","３号野生特区","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","C974C795","8ED03AAB","2","31","31","31","19","11","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","18","0","False","False","False","True","10842","40480","2887","35","20","10","15","0","0","0","0","(无)","(无)","(无)","(无)","47162","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-20: 0673 ★ - 坐骑山羊 - 1C29712684B2.pa9","坐骑山羊","坐骑山羊","爽朗","M","2887","龙","食草","地震","劈瓦","燕返","泥巴射击","(无)","387","236","160","207","198","189","１２号野生特区","－－－－－－－－－－","狩猎球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","712684B2","3CC688BD","31","31","26","31","17","27","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","42","0","False","False","False","True","10842","40480","2887","10","15","20","15","0","0","0","0","(无)","(无)","(无)","(无)","7209","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-21: 0674 ★ - 顽皮熊猫 - 3D253E031E25.pa9","顽皮熊猫","顽皮熊猫","自大","M","2887","钢","破格","瞪眼","看穿","吸取拳","重踏","(无)","275","200","160","128","145","109","３号野生特区","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","3E031E25","73EBC790","19","31","7","31","16","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","19","0","False","False","False","True","10842","40480","2887","30","5","10","20","0","0","0","0","(无)","(无)","(无)","(无)","15653","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-22: 0675 ★ - 霸道熊猫 - 6380AD285A64.pa9","霸道熊猫","霸道熊猫","天真","M","2887","超能力","破格","瞪眼","碎岩","岩石封锁","自我激励","(无)","331","284","192","174","160","167","３号野生特区","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","AD285A64","DAD36EA8","31","31","26","7","31","30","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","0","0","0","19","0","False","False","False","True","10842","40480","2887","30","15","15","30","0","0","0","0","(无)","(无)","(无)","(无)","25472","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-23: 0676-09 ★ - 多丽米亚 - 7221BC5956A3.pa9","多丽米亚","多丽米亚","勤奋","M","2887","冰","毛皮大衣","模仿","守住","充电光束","棉花防守","(无)","291","196","156","166","216","240","１９号野生特区","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","BC5956A3","AB891FF2","17","11","31","31","31","0","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","9","0","0","58","0","False","False","False","True","10842","40480","2887","10","10","10","10","0","0","0","0","(无)","(无)","(无)","(无)","29217","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-24: 0676-08 ★ - 多丽米亚 - 60CBF031714A.pa9","多丽米亚","多丽米亚","内敛","M","2887","幽灵","毛皮大衣","冲浪","模仿","火箭头锤","替身","(无)","291","176","156","182","216","240","１９号野生特区","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","F031714A","E8355C4E","31","16","31","31","20","11","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","8","0","0","58","0","False","False","False","True","10842","40480","2887","15","10","10","10","0","0","0","0","(无)","(无)","(无)","(无)","24779","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-25: 0676-07 ★ - 多丽米亚 - F7E7C40DC018.pa9","多丽米亚","多丽米亚","悠闲","M","2887","草","毛皮大衣","叫声","破坏光线","替身","撒娇","(无)","291","196","171","166","216","216","１９号野生特区","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","C40DC018","190FAD74","2","10","31","2","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","7","0","0","58","0","False","False","False","True","10842","40480","2887","40","5","10","20","0","0","0","0","(无)","(无)","(无)","(无)","63463","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-26: 0676-06 ★ - 多丽米亚 - A631D6D135DB.pa9","多丽米亚","多丽米亚","内敛","M","2887","龙","毛皮大衣","撞击","模仿","恶之波动","二连击","(无)","291","176","156","182","216","240","１９号野生特区","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","D6D135DB","A02F1454","6","20","13","31","31","31","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","6","0","0","58","0","False","False","False","True","10842","40480","2887","35","10","15","10","0","0","0","0","(无)","(无)","(无)","(无)","42545","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-27: 0676-05 ★ - 多丽米亚 - 02C4AEDFC172.pa9","多丽米亚","多丽米亚","乐天","M","2887","电","毛皮大衣","摇尾巴","影子分身","挺住","硬撑","(无)","291","196","171","166","194","240","１９号野生特区","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","AEDFC172","8CAE38D5","11","31","31","12","31","15","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","1","0","5","0","0","58","0","False","False","False","True","10842","40480","2887","30","15","10","20","0","0","0","0","(无)","(无)","(无)","(无)","708","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-28: 0676-04 ★ - 多丽米亚 - 7FB31D77A2EE.pa9","多丽米亚","多丽米亚","固执","M","2887","龙","毛皮大衣","舍身冲撞","叫声","急速折返","冰冻牙","(无)","291","215","156","149","216","240","１９号野生特区","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","1D77A2EE","444BF030","1","12","31","31","31","7","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","4","0","0","58","0","False","False","False","True","10842","40480","2887","15","40","20","15","0","0","0","0","(无)","(无)","(无)","(无)","32691","255","1","1","1","2025","12","16"
"main @ [10] (Box 10)-29: 0676-03 ★ - 多丽米亚 - 1DAB7E1405C5.pa9","多丽米亚","多丽米亚","温和","M","2887","幽灵","毛皮大衣","猛撞","电磁波","巨声","棉花防守","(无)","291","176","156","166","237","240","１９号野生特区","－－－－－－－－－－","豪华球","Mick","传说 宝可梦Z-A","ChineseS","True","野外遭遇(普通)","7E1405C5","EB3D5F46","31","31","18","31","0","23","1000000","100","0","0","0","0","0","0","0","0","0","0","0","0","","2","0","3","0","0","58","0","False","False","False","True","10842","40480","2887","20","20","10","10","0","0","0","0","(无)","(无)","(无)","(无)","7595","255","1","1","1","2025","12","16"
